rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,question_order,accuracy,participant_id,ctime
25067,"{""P0_Q0"":null,""age"":""25"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""I have an English BA.""}",survey,12,127988,0.0-11.0,NA,NA,NA,[],33cd64a4-b31c-49dc-9ad8-d23c1f69b301,2024-08-08 14:30:42 CEST
11792,"{""Q0"":""Susan""}",survey-text,0,11803,0.0-0.0-0.0,TRUE,NA,NA,NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
1705,0,html-button-response,1,13515,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
4295,0,html-button-response,2,17815,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
16367,"{""<b>William:</b> <em> Patricia confirmed that Dustin lost his key.</em><br><br><b>Leo:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,3,34192,0.0-2.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
12084,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,4,46281,0.0-3.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
17328,"{""<b>Alice:</b> <em> Emma confessed that Raul cheated on his wife.</em><br><br><b>Dawn:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,5,63619,0.0-4.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
9105,"{""<b>Grace:</b> <em> David discovered that Ann stole the money.</em><br><br><b>Oliver:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,6,72735,0.0-5.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
12570,"{""<b>Bob:</b> <em> Sophia is right that Jack saw the murder.</em><br><br><b>Charlie:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,7,85315,0.0-6.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
12689,"{""<b>Clare:</b> <em> Lucy, who broke the plate, apologized.</em><br><br><b>Ken:</b>"":""<em>No, she didn't break the plate.</em>""}",survey-multi-choice,8,98015,0.0-7.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
3416,"{""<b>Vincent:</b> <em> The neighbor envies Greg, who bought a new car.</em><br><br><b>Nina:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Nina that sounds best to you.""}",survey-multi-choice,9,101442,0.0-8.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
8796,"{""<b>Frank:</b> <em> Linda knows that Danny ate the last cupcake.</em><br><br><b>Isabel:</b>"":""<em>Yes, but he didn't eat the last cupcake.</em>""}",survey-multi-choice,10,110248,0.0-9.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
6007,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,11,116266,0.0-10.0,NA,NA,[0],NA,cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
14776,"{""P0_Q0"":null,""age"":""63"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,131149,0.0-11.0,NA,NA,NA,[],cbc4132b-03c2-4c7f-9dd6-eef3d02fa785,2024-08-08 14:30:59 CEST
3978,"{""Q0"":""Sarah""}",survey-text,0,3989,0.0-0.0-0.0,TRUE,NA,NA,NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
615,0,html-button-response,1,4606,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
7215,0,html-button-response,2,11822,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
13648,"{""<b>Vincent:</b> <em> Lucy forgave Danny, who ate the last cupcake.</em><br><br><b>Leo:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,3,25475,0.0-2.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
4158,"{""<b>Nora:</b> <em> Mia confessed that Greg bought a new car.</em><br><br><b>Chloe:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Chloe that sounds best to you.""}",survey-multi-choice,4,29638,0.0-3.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
3994,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,5,33638,0.0-4.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
3112,"{""<b>Steven:</b> <em> David is right that Ann stole the money.</em><br><br><b>Nina:</b>"":""<em>No, she didn't steal the money.</em><br><br>Please choose the response by Nina that sounds best to you.""}",survey-multi-choice,6,36754,0.0-5.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
3178,"{""<b>Oliver:</b> <em> Sophia discovered that Jack saw the murder.</em><br><br><b>Alice:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,7,39937,0.0-6.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
3946,"{""<b>Ken:</b> <em> Emma confirmed that Raul cheated on his wife.</em><br><br><b>Frank:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,8,43888,0.0-7.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
3096,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,9,46989,0.0-8.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
6011,"{""<b>Isabel:</b> <em> Dustin, who lost his key, feels upset.</em><br><br><b>Charlotte:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,10,53005,0.0-9.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
2296,"{""<b>Grace:</b> <em> Tony knows that Lucy broke the plate.</em><br><br><b>Clare:</b>"":""<em>No, she didn't break the plate.</em><br><br>Please choose the response by Clare that sounds best to you.""}",survey-multi-choice,11,55305,0.0-10.0,NA,NA,[0],NA,b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
6651,"{""P0_Q0"":null,""age"":""28"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,62003,0.0-11.0,NA,NA,NA,[],b8e3338d-18ed-4b24-adb3-35a420f48147,2024-08-08 14:31:44 CEST
9969,"{""Q0"":""Elizabeth""}",survey-text,0,9985,0.0-0.0-0.0,TRUE,NA,NA,NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
1412,0,html-button-response,1,11399,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
28149,0,html-button-response,2,39548,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
17408,"{""<b>Steven:</b> <em> The police found Jack, who saw the murder.</em><br><br><b>Noah:</b>"":""<em>Yes, but he didn't see the murder.</em>""}",survey-multi-choice,3,56968,0.0-2.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
13074,"{""<b>Alice:</b> <em> David knows that Ann stole the money.</em><br><br><b>Charlotte:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,4,70048,0.0-3.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
10892,"{""<b>Leo:</b> <em> Linda discovered that Danny ate the last cupcake.</em><br><br><b>Nora:</b>"":""<em>No, he didn't eat the last cupcake.</em><br><br>Please choose the response by Nora that sounds best to you.""}",survey-multi-choice,5,80949,0.0-4.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
14111,"{""<b>Charlie:</b> <em> Patricia confessed that Dustin lost his key.</em><br><br><b>William:</b>"":""<em>Yes, but he didn't lose his key.</em>""}",survey-multi-choice,6,95066,0.0-5.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
16977,"{""<b>Ken:</b> <em> Raul, who cheated on his wife, feels guilty.</em><br><br><b>Isabel:</b>"":""<em>Yes, but he didn't cheat on his wife.</em>""}",survey-multi-choice,7,112055,0.0-6.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
9290,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,8,121349,0.0-7.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
9943,"{""<b>Clare:</b> <em> Mia is right that Greg bought a new car.</em><br><br><b>Bob:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Bob that sounds best to you.""}",survey-multi-choice,9,131298,0.0-8.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
5748,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,10,137050,0.0-9.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
13592,"{""<b>Oliver:</b> <em> Tony confirmed that Lucy broke the plate.</em><br><br><b>Grace:</b>"":""<em>Yes, but she didn't break the plate.</em>""}",survey-multi-choice,11,150648,0.0-10.0,NA,NA,[0],NA,607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
12948,"{""P0_Q0"":null,""age"":""33"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,163640,0.0-11.0,NA,NA,NA,[],607ed551-ad50-464d-bd8f-9d8b3fbbe475,2024-08-08 14:32:09 CEST
8918,"{""Q0"":""Susan""}",survey-text,0,8987,0.0-0.0-0.0,TRUE,NA,NA,NA,e170629a-3ce5-4d5b-81e2-0e999b6e8ae3,2024-08-08 14:32:18 CEST
1698,0,html-button-response,1,10689,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,e170629a-3ce5-4d5b-81e2-0e999b6e8ae3,2024-08-08 14:32:18 CEST
21714,0,html-button-response,2,32404,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,e170629a-3ce5-4d5b-81e2-0e999b6e8ae3,2024-08-08 14:32:18 CEST
29482,"{""<b>Vincent:</b> <em> Raul, who cheated on his wife, feels guilty.</em><br><br><b>Frank:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,3,61890,0.0-2.0,NA,NA,[0],NA,e170629a-3ce5-4d5b-81e2-0e999b6e8ae3,2024-08-08 14:32:18 CEST
