rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
5748	<b>Dawn:</b><em> What about Jessica? Why is she upset?</em><br> <b>Noah:</b><em> She said that Tony had a drink last night.</em> <br> <br> <br> How natural is Noah's answer to Dawn's question?	78	html-slider-response	10	70138	0.0-1.0-0.9	50	NA	8fac55af-35a7-4038-b0ce-d00d3580f374	2023-11-08 15:07:44 CET
6922	NA	{""P0_Q0"":null,""age"":""39"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	77141	0.0-2.0	NA	[]	8fac55af-35a7-4038-b0ce-d00d3580f374	2023-11-08 15:07:44 CET
1309	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	1314	0.0-0.0	NA	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
14697	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	14	html-slider-response	1	16013	0.0-1.0-0.0	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
10414	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	2	26428	0.0-1.0-0.1	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
6851	<b>Ken:</b><em> What about Linda? Why is she pouting?</em><br> <b>Nora:</b><em> She is right that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Nora's answer to Ken's question?	0	html-slider-response	3	33280	0.0-1.0-0.2	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
5660	<b>Grace:</b><em> What about Sophia? What did she do?</em><br> <b>Bob:</b><em> Patrick discovered that she got a tattoo.</em> <br> <br> <br> How natural is Bob's answer to Grace's question?	0	html-slider-response	4	38940	0.0-1.0-0.3	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
13761	<b>Nina:</b><em> What about James? Why is he annoyed?</em><br> <b>Steven:</b><em> He said that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Steven's answer to Nina's question?	39	html-slider-response	5	52702	0.0-1.0-0.4	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
7984	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	6	60687	0.0-1.0-0.5	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
5558	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	68	html-slider-response	7	66246	0.0-1.0-0.6	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
6115	<b>Isabel:</b><em> What about Jessica? Why is she upset?</em><br> <b>Jack:</b><em> She knows that Tony had a drink last night.</em> <br> <br> <br> How natural is Jack's answer to Isabel's question?	77	html-slider-response	8	72362	0.0-1.0-0.7	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
5621	<b>Daniel:</b><em> What about Jackson? What did he do?</em><br> <b>Vincent:</b><em> Patricia confessed that he ran 10 miles.</em> <br> <br> <br> How natural is Vincent's answer to Daniel's question?	0	html-slider-response	9	77983	0.0-1.0-0.8	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
6336	<b>Noah:</b><em> What about Mia? What did she do?</em><br> <b>Frank:</b><em> David thinks that she drank two cocktails last night.</em> <br> <br> <br> How natural is Frank's answer to Noah's question?	78	html-slider-response	10	84320	0.0-1.0-0.9	50	NA	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
15916	NA	{""P0_Q0"":null,""age"":""37"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	100325	0.0-2.0	NA	[]	e1f46bc0-6b50-4cbd-9c7a-5dc6b4c29375	2023-11-08 15:08:15 CET
5732	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	5741	0.0-0.0	NA	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
13378	<b>Steven:</b><em> What about James? Why is he annoyed?</em><br> <b>Jack:</b><em> He thinks that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Jack's answer to Steven's question?	81	html-slider-response	1	19122	0.0-1.0-0.0	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
8497	<b>Grace:</b><em> What about Mia? What did she do?</em><br> <b>Isabel:</b><em> David discovered that she drank two cocktails last night.</em> <br> <br> <br> How natural is Isabel's answer to Grace's question?	79	html-slider-response	2	27621	0.0-1.0-0.1	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
4931	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	3	32555	0.0-1.0-0.2	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
9148	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	61	html-slider-response	4	41705	0.0-1.0-0.3	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
8815	<b>William:</b><em> What about Sophia? What did she do?</em><br> <b>Nora:</b><em> Patrick confessed that she got a tattoo.</em> <br> <br> <br> How natural is Nora's answer to William's question?	31	html-slider-response	5	50522	0.0-1.0-0.4	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
8380	<b>Alice:</b><em> What about Linda? Why is she pouting?</em><br> <b>Nina:</b><em> She knows that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Nina's answer to Alice's question?	88	html-slider-response	6	58905	0.0-1.0-0.5	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
7031	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	7	65938	0.0-1.0-0.6	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
5515	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	0	html-slider-response	8	71455	0.0-1.0-0.7	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
5197	<b>Leo:</b><em> What about Jessica? Why is she upset?</em><br> <b>Daniel:</b><em> She said that Tony had a drink last night.</em> <br> <br> <br> How natural is Daniel's answer to Leo's question?	82	html-slider-response	9	76655	0.0-1.0-0.8	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
8615	<b>Noah:</b><em> What about Jackson? What did he do?</em><br> <b>Dawn:</b><em> Patricia is right that he ran 10 miles.</em> <br> <br> <br> How natural is Dawn's answer to Noah's question?	3	html-slider-response	10	85272	0.0-1.0-0.9	50	NA	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
15129	NA	{""P0_Q0"":null,""age"":""20"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	100456	0.0-2.0	NA	[]	f08fdfdf-17c9-42ad-81ad-a1534b39a0c6	2023-11-08 15:08:16 CET
21424	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	21434	0.0-0.0	NA	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
9243	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	7	html-slider-response	1	30680	0.0-1.0-0.0	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
6985	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	29	html-slider-response	2	37667	0.0-1.0-0.1	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
6969	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	3	44637	0.0-1.0-0.2	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
9259	<b>Leo:</b><em> What about Patrick? Why is he angry?</em><br> <b>Dawn:</b><em> He confessed that Sophia got a tattoo.</em> <br> <br> <br> How natural is Dawn's answer to Leo's question?	52	html-slider-response	4	53897	0.0-1.0-0.3	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
7836	<b>Noah:</b><em> What about Tony? What did he do?</em><br> <b>Daniel:</b><em> Jessica knows that he had a drink last night.</em> <br> <br> <br> How natural is Daniel's answer to Noah's question?	17	html-slider-response	5	61736	0.0-1.0-0.4	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
10046	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	6	71784	0.0-1.0-0.5	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
8553	<b>Steven:</b><em> What about Linda? Why is she pouting?</em><br> <b>Grace:</b><em> She said that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Grace's answer to Steven's question?	100	html-slider-response	7	80338	0.0-1.0-0.6	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
6625	<b>Charlotte:</b><em> What about David? Why is he smirking?</em><br> <b>Clare:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Clare's answer to Charlotte's question?	7	html-slider-response	8	86964	0.0-1.0-0.7	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
8994	<b>Nina:</b><em> What about Emma? What did she do?</em><br> <b>Chloe:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Chloe's answer to Nina's question?	70	html-slider-response	9	95960	0.0-1.0-0.8	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
5644	<b>Isabel:</b><em> What about Jackson? What did he do?</em><br> <b>Alice:</b><em> Patricia discovered that he ran 10 miles.</em> <br> <br> <br> How natural is Alice's answer to Isabel's question?	55	html-slider-response	10	101606	0.0-1.0-0.9	50	NA	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
15903	NA	{""P0_Q0"":null,""age"":""41"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	117598	0.0-2.0	NA	[]	a5f92fed-64d1-4604-9b22-4c29e9c767c7	2023-11-08 15:09:24 CET
33741	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	33745	0.0-0.0	NA	NA	3ded7dd1-143b-4043-bc41-239049839c26	2023-11-08 15:09:39 CET
8535	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	1	42282	0.0-1.0-0.0	50	NA	3ded7dd1-143b-4043-bc41-239049839c26	2023-11-08 15:09:39 CET
7614	<b>Daniel:</b><em> What about David? Why is he smirking?</em><br> <b>Clare:</b><em> He thinks that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Clare's answer to Daniel's question?	100	html-slider-response	2	49897	0.0-1.0-0.1	50	NA	3ded7dd1-143b-4043-bc41-239049839c26	2023-11-08 15:09:39 CET
7871	<b>Bob:</b><em> What about Patrick? Why is he angry?</em><br> <b>Alice:</b><em> He said that Sophia got a tattoo.</em> <br> <br> <br> How natural is Alice's answer to Bob's question?	100	html-slider-response	3	57769	0.0-1.0-0.2	50	NA	3ded7dd1-143b-4043-bc41-239049839c26	2023-11-08 15:09:39 CET
