question_type,workerid,slide_number_in_experiment,trigger_class,block,short_trigger,trigger,content,response,rt,Answer.time_in_minutes
ai,59,44,C,block2,announce,announce,julian,0.92,2336,7.93515
ai,59,45,C,block2,reveal,reveal,frank,0.75,4952,7.93515
ai,59,46,MC,block2,MC,MC,hat,0.86,2416,7.93515
ai,59,47,C,block2,confirm,confirm,jayden,0.69,2511,7.93515
ai,59,48,C,block2,inform,inform,isabella,0.33,2840,7.93515
ai,59,49,C,block2,establish,establish,owen,0.52,2328,7.93515
ai,59,50,C,block2,admit,admit,danny,0.35,4519,7.93515
ai,59,51,C,block2,hear,hear,emma,0.43,63714,7.93515
ai,59,52,C,block2,see,see,emily,0.21,2846,7.93515
ai,59,53,C,block2,suggest,suggest,josh,0.45,1731,7.93515
ai,59,54,C,block2,think,think,jon,0.59,1852,7.93515
ai,59,55,MC,block2,MC,MC,ballet,0.47,2112,7.93515
ai,59,56,C,block2,discover,discover,mary,0.27,2736,7.93515
ai,59,57,C,block2,be_right,be_right,sophia,0.51,1015,7.93515
projective,26,5,C,block1,discover,discover,josie,0.71,2322,2.143866666666667
projective,26,6,C,block1,admit,admit,isabella,0.58,1174,2.143866666666667
projective,26,7,C,block1,announce,announce,danny,0.67,977,2.143866666666667
projective,26,8,C,block1,hear,hear,mary,0.42,1297,2.143866666666667
projective,26,9,MC,block1,MC,MC,ballet,0.64,20055,2.143866666666667
projective,26,10,C,block1,suggest,suggest,owen,0.69,1936,2.143866666666667
projective,26,11,C,block1,inform,inform,grace,0.67,6175,2.143866666666667
projective,26,12,MC,block1,MC,MC,muffins,0.59,919,2.143866666666667
projective,26,13,C,block1,establish,establish,jayden,0.69,1048,2.143866666666667
projective,26,14,C,block1,see,see,sophia,0.47,1384,2.143866666666667
projective,26,15,C,block1,reveal,reveal,jon,0.76,1214,2.143866666666667
projective,26,16,C,block1,acknowledge,acknowledge,frank,0.52,985,2.143866666666667
projective,26,17,C,block1,pretend,pretend,emily,0.76,1317,2.143866666666667
projective,26,18,MC,block1,MC,MC,hat,0.54,1272,2.143866666666667
projective,26,19,C,block1,think,think,josh,0.71,1896,2.143866666666667
projective,26,20,C,block1,say,say,jackson,0.54,2009,2.143866666666667
projective,26,21,C,block1,be_right,be_right,tony,0.7,1464,2.143866666666667
projective,26,22,C,block1,be_annoyed,be_annoyed,charley,0.54,1119,2.143866666666667
projective,26,23,MC,block1,MC,MC,pizza,0.73,1526,2.143866666666667
projective,26,24,C,block1,confirm,confirm,olivia,0.58,3967,2.143866666666667
projective,26,25,C,block1,confess,confess,mia,0.65,1264,2.143866666666667
projective,26,26,MC,block1,MC,MC,garage,0.51,1711,2.143866666666667
projective,26,27,C,block1,know,know,emma,0.66,1295,2.143866666666667
projective,26,28,MC,block1,MC,MC,kids,0.75,2104,2.143866666666667
projective,26,29,C,block1,demonstrate,demonstrate,julian,0.52,1504,2.143866666666667
projective,26,30,C,block1,prove,prove,zoe,0.68,1007,2.143866666666667
ai,26,32,C,block2,reveal,reveal,jon,0.54,1517,2.143866666666667
ai,26,33,C,block2,pretend,pretend,emily,0.63,959,2.143866666666667
ai,26,34,C,block2,be_right,be_right,tony,0.53,1527,2.143866666666667
ai,26,35,C,block2,confess,confess,mia,0.78,1265,2.143866666666667
ai,26,36,C,block2,acknowledge,acknowledge,frank,0.73,8615,2.143866666666667
ai,26,37,C,block2,announce,announce,danny,0.56,1310,2.143866666666667
ai,26,38,C,block2,admit,admit,isabella,0.69,1810,2.143866666666667
ai,26,39,MC,block2,MC,MC,garage,0.54,1176,2.143866666666667
ai,26,40,C,block2,discover,discover,josie,0.68,3070,2.143866666666667
ai,26,41,C,block2,hear,hear,mary,0.53,1272,2.143866666666667
ai,26,42,C,block2,see,see,sophia,0.68,1047,2.143866666666667
ai,26,43,C,block2,suggest,suggest,owen,0.48,1119,2.143866666666667
ai,26,44,C,block2,demonstrate,demonstrate,julian,0.71,1242,2.143866666666667
ai,26,45,MC,block2,MC,MC,ballet,0.58,1852,2.143866666666667
ai,26,46,MC,block2,MC,MC,pizza,0.69,1673,2.143866666666667
ai,26,47,C,block2,prove,prove,zoe,0.51,951,2.143866666666667
ai,26,48,MC,block2,MC,MC,muffins,0.68,2223,2.143866666666667
ai,26,49,C,block2,inform,inform,grace,0.47,992,2.143866666666667
ai,26,50,C,block2,know,know,emma,0.68,1118,2.143866666666667
ai,26,51,MC,block2,MC,MC,hat,0.59,1552,2.143866666666667
ai,26,52,C,block2,confirm,confirm,olivia,0.72,1951,2.143866666666667
ai,26,53,C,block2,be_annoyed,be_annoyed,charley,0.66,2144,2.143866666666667
ai,26,54,C,block2,establish,establish,jayden,0.64,2023,2.143866666666667
ai,26,55,C,block2,say,say,jackson,0.51,1080,2.143866666666667
ai,26,56,C,block2,think,think,josh,0.67,1287,2.143866666666667
ai,26,57,MC,block2,MC,MC,kids,0.51,1915,2.143866666666667
ai,60,5,C,block1,demonstrate,demonstrate,emma,0.01,19260,11.01865
ai,60,6,MC,block1,MC,MC,hat,0.98,5556,11.01865
ai,60,7,C,block1,admit,admit,sophia,0.01,10358,11.01865
ai,60,8,C,block1,discover,discover,mia,0.01,9430,11.01865
ai,60,9,C,block1,see,see,josh,0.02,12451,11.01865
ai,60,10,C,block1,prove,prove,jackson,0,13682,11.01865
ai,60,11,C,block1,suggest,suggest,charley,0,10000,11.01865
ai,60,12,C,block1,confess,confess,julian,0,12636,11.01865
ai,60,13,C,block1,hear,hear,josie,0,7421,11.01865
ai,60,14,C,block1,think,think,danny,0,9427,11.01865
ai,60,15,C,block1,be_annoyed,be_annoyed,jon,0,12104,11.01865
ai,60,16,C,block1,confirm,confirm,mary,0,9822,11.01865
ai,60,17,C,block1,say,say,owen,0,17222,11.01865
ai,60,18,MC,block1,MC,MC,garage,1,10082,11.01865
ai,60,19,C,block1,reveal,reveal,olivia,0.01,6473,11.01865
ai,60,20,C,block1,pretend,pretend,tony,0,7350,11.01865
ai,60,21,C,block1,know,know,isabella,0,8631,11.01865
ai,60,22,MC,block1,MC,MC,pizza,1,8645,11.01865
ai,60,23,C,block1,inform,inform,emily,0,8860,11.01865
ai,60,24,C,block1,be_right,be_right,jayden,0,44339,11.01865
ai,60,25,C,block1,acknowledge,acknowledge,zoe,0,6686,11.01865
ai,60,26,MC,block1,MC,MC,kids,1,36296,11.01865
ai,60,27,MC,block1,MC,MC,muffins,0.99,7316,11.01865
ai,60,28,C,block1,establish,establish,frank,0,4962,11.01865
ai,60,29,MC,block1,MC,MC,ballet,0.98,5278,11.01865
ai,60,30,C,block1,announce,announce,grace,0,8028,11.01865
projective,60,32,C,block2,see,see,josh,1,10842,11.01865
projective,60,33,C,block2,suggest,suggest,charley,0,6040,11.01865
projective,60,34,C,block2,admit,admit,sophia,1,6786,11.01865
projective,60,35,C,block2,say,say,owen,0,5258,11.01865
projective,60,36,C,block2,think,think,danny,0,5830,11.01865
projective,60,37,C,block2,confirm,confirm,mary,0,4546,11.01865
projective,60,38,C,block2,discover,discover,mia,1,11016,11.01865
projective,60,39,C,block2,know,know,isabella,1,5916,11.01865
projective,60,40,MC,block2,MC,MC,garage,0,5878,11.01865
projective,60,41,MC,block2,MC,MC,kids,0,7068,11.01865
projective,60,42,C,block2,establish,establish,frank,0,7602,11.01865
projective,60,43,C,block2,announce,announce,grace,0,8082,11.01865
projective,60,44,MC,block2,MC,MC,ballet,0,4179,11.01865
projective,60,45,MC,block2,MC,MC,hat,0,16550,11.01865
projective,60,46,C,block2,prove,prove,jackson,0,8764,11.01865
projective,60,47,MC,block2,MC,MC,muffins,0,35106,11.01865
projective,60,48,C,block2,confess,confess,julian,0.01,17571,11.01865
projective,60,49,C,block2,inform,inform,emily,1,10397,11.01865
projective,60,50,C,block2,be_annoyed,be_annoyed,jon,1,6677,11.01865
projective,60,51,C,block2,demonstrate,demonstrate,emma,0,8550,11.01865
projective,60,52,MC,block2,MC,MC,pizza,0,4851,11.01865
projective,60,53,C,block2,acknowledge,acknowledge,zoe,1,5426,11.01865
projective,60,54,C,block2,pretend,pretend,tony,0,8256,11.01865
projective,60,55,C,block2,be_right,be_right,jayden,0,4202,11.01865
projective,60,56,C,block2,hear,hear,josie,1,5639,11.01865
projective,60,57,C,block2,reveal,reveal,olivia,1,5846,11.01865
ai,61,5,C,block1,think,think,josie,0.18,7713,6.16185
ai,61,6,C,block1,confirm,confirm,grace,0.82,8220,6.16185
ai,61,7,MC,block1,MC,MC,hat,0.95,4682,6.16185
ai,61,8,C,block1,hear,hear,frank,0,5377,6.16185
ai,61,9,C,block1,confess,confess,mary,0.16,8862,6.16185
ai,61,10,C,block1,inform,inform,emma,0.1,7412,6.16185
ai,61,11,C,block1,see,see,jackson,0.03,8268,6.16185
ai,61,12,C,block1,prove,prove,mia,0.81,11107,6.16185
ai,61,13,C,block1,reveal,reveal,danny,0.03,7994,6.16185
ai,61,14,C,block1,be_right,be_right,olivia,0.94,7945,6.16185
ai,61,15,MC,block1,MC,MC,ballet,0.93,6115,6.16185
ai,61,16,C,block1,demonstrate,demonstrate,owen,0.49,7396,6.16185
ai,61,17,C,block1,acknowledge,acknowledge,isabella,0.89,17511,6.16185
ai,61,18,MC,block1,MC,MC,garage,0.93,4298,6.16185
ai,61,19,MC,block1,MC,MC,kids,0.8,4782,6.16185
ai,61,20,MC,block1,MC,MC,pizza,0.98,6751,6.16185
ai,61,21,C,block1,know,know,sophia,0.1,4759,6.16185
ai,61,22,C,block1,discover,discover,charley,0.04,6866,6.16185
ai,61,23,C,block1,say,say,jon,0.83,4309,6.16185
ai,61,24,C,block1,establish,establish,zoe,0.95,6196,6.16185
ai,61,25,C,block1,announce,announce,tony,0.37,6521,6.16185
ai,61,26,C,block1,suggest,suggest,julian,0.35,5242,6.16185
ai,61,27,MC,block1,MC,MC,muffins,0.98,5035,6.16185
ai,61,28,C,block1,admit,admit,emily,0.57,5457,6.16185
ai,61,29,C,block1,be_annoyed,be_annoyed,jayden,0.07,4601,6.16185
ai,61,30,C,block1,pretend,pretend,josh,0.16,59069,6.16185
projective,61,32,C,block2,announce,announce,tony,0.37,4474,6.16185
projective,61,33,MC,block2,MC,MC,ballet,0.04,4430,6.16185
projective,61,34,C,block2,be_right,be_right,olivia,0.13,4294,6.16185
projective,61,35,MC,block2,MC,MC,hat,0.08,3290,6.16185
projective,61,36,C,block2,reveal,reveal,danny,0.6,3829,6.16185
projective,61,37,C,block2,inform,inform,emma,0.45,6561,6.16185
projective,61,38,C,block2,prove,prove,mia,0.14,15971,6.16185
projective,61,39,C,block2,think,think,josie,0.68,5256,6.16185
projective,61,40,MC,block2,MC,MC,muffins,0,3776,6.16185
projective,61,41,C,block2,admit,admit,emily,0.37,3858,6.16185
projective,61,42,MC,block2,MC,MC,garage,0.07,3187,6.16185
projective,61,43,C,block2,confirm,confirm,grace,0.05,4583,6.16185
projective,61,44,MC,block2,MC,MC,kids,0.13,3455,6.16185
projective,61,45,C,block2,be_annoyed,be_annoyed,jayden,0.95,3782,6.16185
projective,61,46,C,block2,discover,discover,charley,1,5855,6.16185
projective,61,47,C,block2,pretend,pretend,josh,0.18,4909,6.16185
projective,61,48,C,block2,confess,confess,mary,1,3550,6.16185
projective,61,49,C,block2,hear,hear,frank,1,4801,6.16185
projective,61,50,C,block2,suggest,suggest,julian,0.37,4832,6.16185
projective,61,51,C,block2,say,say,jon,0.13,3446,6.16185
projective,61,52,C,block2,see,see,jackson,1,2876,6.16185
projective,61,53,C,block2,acknowledge,acknowledge,isabella,0.26,3216,6.16185
projective,61,54,C,block2,know,know,sophia,1,2832,6.16185
projective,61,55,C,block2,establish,establish,zoe,0.25,3033,6.16185
projective,61,56,C,block2,demonstrate,demonstrate,owen,0.17,3120,6.16185
projective,61,57,MC,block2,MC,MC,pizza,0,2653,6.16185
ai,62,5,C,block1,demonstrate,demonstrate,danny,0.82,3247,5.188183333333333
ai,62,6,C,block1,discover,discover,sophia,0.89,2543,5.188183333333333
ai,62,7,C,block1,prove,prove,jackson,0.79,2480,5.188183333333333
ai,62,8,MC,block1,MC,MC,ballet,0.98,6943,5.188183333333333
ai,62,9,C,block1,announce,announce,mia,0.9,24558,5.188183333333333
ai,62,10,C,block1,establish,establish,julian,0.23,2736,5.188183333333333
ai,62,11,C,block1,see,see,jayden,1,18584,5.188183333333333
ai,62,12,MC,block1,MC,MC,hat,0.94,5720,5.188183333333333
ai,62,13,MC,block1,MC,MC,garage,0.45,8128,5.188183333333333
ai,62,14,C,block1,pretend,pretend,jon,0.93,7951,5.188183333333333
ai,62,15,C,block1,confirm,confirm,tony,0.85,2271,5.188183333333333
ai,62,16,C,block1,know,know,mary,1,8313,5.188183333333333
ai,62,17,C,block1,think,think,frank,0.85,22319,5.188183333333333
ai,62,18,C,block1,reveal,reveal,emma,0.78,1664,5.188183333333333
ai,62,19,MC,block1,MC,MC,muffins,0.48,4816,5.188183333333333
ai,62,20,C,block1,admit,admit,isabella,0.84,3793,5.188183333333333
ai,62,21,C,block1,inform,inform,grace,0.83,2703,5.188183333333333
ai,62,22,C,block1,suggest,suggest,charley,0.21,2399,5.188183333333333
ai,62,23,C,block1,acknowledge,acknowledge,olivia,0.89,2129,5.188183333333333
ai,62,24,C,block1,be_right,be_right,zoe,0.28,1248,5.188183333333333
ai,62,25,C,block1,hear,hear,owen,0.21,1328,5.188183333333333
ai,62,26,C,block1,say,say,josh,0.84,1296,5.188183333333333
ai,62,27,MC,block1,MC,MC,kids,0.78,1447,5.188183333333333
ai,62,28,C,block1,be_annoyed,be_annoyed,josie,0.76,2042,5.188183333333333
ai,62,29,MC,block1,MC,MC,pizza,0.9,2070,5.188183333333333
ai,62,30,C,block1,confess,confess,emily,0.74,1264,5.188183333333333
projective,62,32,C,block2,announce,announce,mia,0.22,3678,5.188183333333333
projective,62,33,C,block2,reveal,reveal,emma,0.01,4774,5.188183333333333
projective,62,34,C,block2,confirm,confirm,tony,0.31,2183,5.188183333333333
projective,62,35,C,block2,establish,establish,julian,0.87,4017,5.188183333333333
projective,62,36,C,block2,be_right,be_right,zoe,0.97,2311,5.188183333333333
projective,62,37,C,block2,demonstrate,demonstrate,danny,0.98,4778,5.188183333333333
projective,62,38,MC,block2,MC,MC,pizza,0.3,2592,5.188183333333333
projective,62,39,C,block2,pretend,pretend,jon,0.96,2760,5.188183333333333
projective,62,40,C,block2,confess,confess,emily,0.86,1712,5.188183333333333
projective,62,41,MC,block2,MC,MC,kids,0.88,4192,5.188183333333333
projective,62,42,C,block2,prove,prove,jackson,0.92,2152,5.188183333333333
projective,62,43,C,block2,hear,hear,owen,0.78,1320,5.188183333333333
projective,62,44,C,block2,suggest,suggest,charley,0.52,1496,5.188183333333333
projective,62,45,C,block2,know,know,mary,0.89,1511,5.188183333333333
projective,62,46,C,block2,be_annoyed,be_annoyed,josie,0.28,1305,5.188183333333333
projective,62,47,C,block2,admit,admit,isabella,0.77,1192,5.188183333333333
projective,62,48,MC,block2,MC,MC,hat,0.89,1335,5.188183333333333
projective,62,49,C,block2,inform,inform,grace,0.47,1545,5.188183333333333
projective,62,50,C,block2,acknowledge,acknowledge,olivia,0.23,1560,5.188183333333333
projective,62,51,MC,block2,MC,MC,muffins,0.87,1999,5.188183333333333
projective,62,52,MC,block2,MC,MC,garage,0.93,1831,5.188183333333333
projective,62,53,MC,block2,MC,MC,ballet,0.2,1145,5.188183333333333
projective,62,54,C,block2,think,think,frank,0.92,3279,5.188183333333333
projective,62,55,C,block2,see,see,jayden,0.93,1407,5.188183333333333
projective,62,56,C,block2,say,say,josh,0.97,1775,5.188183333333333
projective,62,57,C,block2,discover,discover,sophia,0.86,1336,5.188183333333333
projective,63,5,MC,block1,MC,MC,pizza,0,5832,6.843833333333333
projective,63,6,MC,block1,MC,MC,hat,0.02,4648,6.843833333333333
projective,63,7,C,block1,admit,admit,frank,0.33,9684,6.843833333333333
projective,63,8,C,block1,be_annoyed,be_annoyed,owen,0.98,11096,6.843833333333333
projective,63,9,C,block1,be_right,be_right,charley,0.05,6805,6.843833333333333
projective,63,10,C,block1,confirm,confirm,sophia,0.13,12519,6.843833333333333
projective,63,11,C,block1,acknowledge,acknowledge,emma,0.1,10531,6.843833333333333
projective,63,12,C,block1,say,say,mary,0.04,4573,6.843833333333333
projective,63,13,MC,block1,MC,MC,kids,0.09,6975,6.843833333333333
projective,63,14,C,block1,demonstrate,demonstrate,emily,0.03,6671,6.843833333333333
projective,63,15,C,block1,hear,hear,danny,0.08,7053,6.843833333333333
projective,63,16,C,block1,establish,establish,jayden,0.03,5743,6.843833333333333
projective,63,17,MC,block1,MC,MC,muffins,0.08,6383,6.843833333333333
projective,63,18,C,block1,think,think,julian,0.04,7551,6.843833333333333
projective,63,19,C,block1,suggest,suggest,zoe,0.07,6000,6.843833333333333
projective,63,20,C,block1,prove,prove,jackson,0.06,7675,6.843833333333333
projective,63,21,C,block1,discover,discover,tony,0.05,8926,6.843833333333333
projective,63,22,C,block1,pretend,pretend,mia,0.04,13186,6.843833333333333
projective,63,23,C,block1,inform,inform,josh,0.87,6374,6.843833333333333
projective,63,24,C,block1,know,know,isabella,0.98,8941,6.843833333333333
projective,63,25,C,block1,reveal,reveal,grace,0.73,8121,6.843833333333333
projective,63,26,C,block1,confess,confess,olivia,0.85,6982,6.843833333333333
projective,63,27,MC,block1,MC,MC,ballet,0.02,7086,6.843833333333333
projective,63,28,MC,block1,MC,MC,garage,0,5770,6.843833333333333
projective,63,29,C,block1,announce,announce,jon,0.59,8471,6.843833333333333
projective,63,30,C,block1,see,see,josie,0.83,7506,6.843833333333333
ai,63,32,C,block2,demonstrate,demonstrate,emily,0.12,9225,6.843833333333333
ai,63,33,MC,block2,MC,MC,pizza,0.99,4469,6.843833333333333
ai,63,34,MC,block2,MC,MC,kids,0.99,5314,6.843833333333333
ai,63,35,C,block2,inform,inform,josh,0.06,7723,6.843833333333333
ai,63,36,C,block2,admit,admit,frank,0.03,5671,6.843833333333333
ai,63,37,C,block2,be_right,be_right,charley,0.97,4491,6.843833333333333
ai,63,38,C,block2,establish,establish,jayden,0.06,6640,6.843833333333333
ai,63,39,C,block2,pretend,pretend,mia,0.08,5553,6.843833333333333
ai,63,40,MC,block2,MC,MC,ballet,0.98,5874,6.843833333333333
ai,63,41,C,block2,say,say,mary,0.04,4422,6.843833333333333
ai,63,42,C,block2,see,see,josie,0.15,11485,6.843833333333333
ai,63,43,C,block2,hear,hear,danny,0.05,3671,6.843833333333333
ai,63,44,C,block2,think,think,julian,0.05,5061,6.843833333333333
ai,63,45,MC,block2,MC,MC,garage,0.99,3198,6.843833333333333
ai,63,46,C,block2,know,know,isabella,0.04,6270,6.843833333333333
ai,63,47,C,block2,prove,prove,jackson,0.04,3938,6.843833333333333
ai,63,48,C,block2,acknowledge,acknowledge,emma,0.05,4486,6.843833333333333
ai,63,49,C,block2,announce,announce,jon,0.04,3961,6.843833333333333
ai,63,50,C,block2,suggest,suggest,zoe,0.03,4001,6.843833333333333
ai,63,51,C,block2,confess,confess,olivia,0.04,3879,6.843833333333333
ai,63,52,C,block2,discover,discover,tony,0.04,6144,6.843833333333333
ai,63,53,C,block2,reveal,reveal,grace,0.05,5375,6.843833333333333
ai,63,54,MC,block2,MC,MC,hat,0.99,3414,6.843833333333333
ai,63,55,MC,block2,MC,MC,muffins,0.98,4416,6.843833333333333
ai,63,56,C,block2,be_annoyed,be_annoyed,owen,0.01,17363,6.843833333333333
ai,63,57,C,block2,confirm,confirm,sophia,0.04,5918,6.843833333333333
ai,64,5,C,block1,establish,establish,julian,0.93,3525,6.15035
ai,64,6,C,block1,confirm,confirm,emily,0.85,8712,6.15035
ai,64,7,C,block1,be_right,be_right,mary,0.25,11360,6.15035
ai,64,8,C,block1,confess,confess,charley,0.68,7961,6.15035
ai,64,9,C,block1,reveal,reveal,jon,0.34,136054,6.15035
ai,64,10,C,block1,think,think,danny,0.52,2008,6.15035
ai,64,11,C,block1,know,know,isabella,0.39,2632,6.15035
ai,64,12,C,block1,demonstrate,demonstrate,olivia,0.45,3633,6.15035
ai,64,13,MC,block1,MC,MC,kids,0.46,2705,6.15035
ai,64,14,C,block1,hear,hear,mia,0.47,2429,6.15035
ai,64,15,C,block1,prove,prove,josh,0.62,1944,6.15035
ai,64,16,MC,block1,MC,MC,garage,0.29,1837,6.15035
ai,64,17,C,block1,say,say,josie,0.65,3369,6.15035
ai,64,18,C,block1,pretend,pretend,tony,0.33,1857,6.15035
ai,64,19,C,block1,be_annoyed,be_annoyed,frank,0.69,1704,6.15035
ai,64,20,C,block1,suggest,suggest,emma,0.32,1880,6.15035
ai,64,21,MC,block1,MC,MC,pizza,0.76,2175,6.15035
